severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.01094875927566,165.08587278638714,598.9345857881187,526.2403880260622,1123.9723969039326,656.2327649420777,600.6013652998134,1226.7291441057735,3338,0.8085399449035813,0.40943181971677617,3630,175.5874228477478
4.0,2186.850566026916,1038.5685772602644,650.2516689067102,571.2815441852425,1218.9767738670146,710.6029600987265,630.3348316569536,1328.5209821451824,3339,0.7944903581267218,0.40943181971677617,3630,278.16170597076416
8.0,4373.701132053832,2077.137154520529,817.4419401990871,691.2296898701396,1579.7519729692722,870.4551191274455,730.0,1695.3896307338912,3341,0.7741935483870968,0.40943181971677617,3627,303.41370391845703
