severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.01094875927566,150.04602103075905,593.0009272882368,522.6700887048187,1103.8779306858576,645.9270099957383,600.4839714763417,1202.212127704591,3339,0.8141007986780501,0.40943181971677617,3631,394.63201880455017
4.0,2139.4490967920356,832.835860953964,666.2054207306546,586.1318380947175,1251.0138800445256,718.5250756676544,631.6969209993033,1356.4097360885353,3345,0.7960870763295673,0.40943181971677617,3629,673.091521024704
8.0,4278.898193584071,1665.671721907928,833.8732714156027,725.8294642247093,1584.0994983587589,884.1934474142538,768.6956484851465,1681.9206283294109,3341,0.7644947542794036,0.40943181971677617,3622,261.1176278591156
