severity,reg_err_median,reg_err_mean,reg_err_p90,n
0.0,175.86479023078033,213.83085634686475,404.45176693330563,4182
1.0,177.39501595770614,214.88565802486036,406.2522127380523,4182
2.0,179.36313989846133,219.99521547992902,425.63692643509376,4182
3.0,182.55524339277417,228.75070016443493,450.9355178461174,4182
4.0,185.7921261207237,242.3372561534166,491.1626583296081,4182
6.0,201.07774469262282,310.5679266903734,659.4830378978947,4182
8.0,219.83205835257883,411.8236511063749,1169.99862661648,4182
