severity,reg_err_median,reg_err_mean,reg_err_p90,n
0.0,83.90638577934465,98.42571381544214,171.55855959403087,4182
1.0,82.99059468029935,96.82471399870487,167.53449291647107,4182
2.0,83.69960460638373,103.18650537910217,179.9882075590565,4182
3.0,84.59486205936648,112.45522878470176,188.31601787586524,4182
4.0,84.99025341898778,125.52073574063535,205.5671639713796,4182
6.0,88.62319876792859,193.679004266489,354.31038077392964,4182
8.0,97.52283723567575,293.8952616941025,1065.816668736144,4182
