severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.01094875927566,150.058721014481,465.51535057356716,387.94187128744187,904.2872869347262,486.37263418820066,413.6786192202831,965.0526376314281,3483,0.7294444444444445,0.17406137061548166,3600,263.6044738292694
4.0,2145.191259069661,823.1300799145783,522.2676904287927,449.3647558725669,1041.605078349366,539.7023470943193,477.90584846808474,1077.3737048120677,3484,0.7123021382949181,0.17406137061548166,3601,370.2050151824951
8.0,4290.382518139322,1646.2601598291567,642.1508434239248,503.03377492874426,1318.3717988354617,659.5797269552196,551.0145188649751,1332.3428976247162,3485,0.666574048346763,0.17406137061548166,3599,371.3865649700165
