severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.0109487592757,163.44088900061536,590.4802397860216,519.086933645976,1108.9634893318791,646.1989670217666,600.4065289451806,1205.3708787113064,3336,0.8170294847065307,0.40943181971677617,3629,176.27299785614014
4.0,1718.068530907518,707.8507062268674,633.2226481224313,562.5528687196668,1197.9373873578074,684.5496303075164,602.0830507496453,1315.5599568244695,3336,0.8030845497108234,0.40943181971677617,3631,306.170291185379
8.0,3436.137061815036,1415.7014124537347,815.1415742894683,693.4904930911747,1564.0722257722778,868.3716176838059,731.7492740003231,1676.0862149662828,3337,0.7633608815426998,0.40943181971677617,3630,322.60827898979187
