severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.01094875927566,125.60626192786326,611.0813756370798,538.0400814300625,1149.1030267202939,665.5799242561326,601.2096140282522,1243.448832883766,3334,0.8143250688705234,0.40943181971677617,3630,288.904000043869
4.0,1622.6215357828014,555.2908901962146,660.7197163108,581.8031595801589,1235.151899326087,721.1999373660626,631.6969209993033,1358.1156710703003,3333,0.8079889807162535,0.40943181971677617,3630,476.5994827747345
8.0,3245.243071565603,1110.5817803924292,780.5831021826223,671.5349109340546,1502.3669049196544,839.2032955139155,728.4966000975762,1629.7874385324785,3334,0.7950413223140496,0.40943181971677617,3630,371.7293927669525
