severity,reg_err_median,reg_err_mean,reg_err_p90,n
0.0,82.56591136342078,96.27153561534698,174.34660698636068,3363
1.0,82.43334969578123,95.5829996876325,171.99893135407484,3363
2.0,83.90514360973529,103.65770375093656,188.75367014594394,3363
3.0,84.93839471030348,114.64117012947696,201.89919528540963,3363
4.0,85.92952480416946,132.8178366482349,224.44366816009665,3363
6.0,88.85012362465659,198.2203281301378,399.79677806593764,3363
8.0,98.15861918867141,291.5042640449246,1002.0894538785246,3363
