severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.0109487592758,171.31983734017186,470.44159556110145,401.85527129236755,905.7378207848008,491.0889550831064,414.5419158541148,965.3108307690327,3484,0.720755765490414,0.17406137061548166,3599,241.53109693527222
4.0,1816.191327136236,869.854415956351,527.42471168781,469.4067705359284,1064.719719559624,544.5591755446495,478.3231125505018,1094.8981547322835,3482,0.6989157631359466,0.17406137061548166,3597,167.4882891178131
8.0,3632.382654272472,1739.708831912702,687.4715255418606,553.036942410055,1425.8582892048435,703.220573583089,600.3332407921454,1444.6005330174485,3482,0.6549805230940456,0.17406137061548166,3594,150.45532703399658
