severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.01094875927566,165.0981479847364,764.5898686220688,658.0921070903232,1451.422527802905,816.3477208857149,728.6219870412915,1539.2446750753604,4157,0.6438388625592417,0.18663753269612066,4220,315.04245352745056
8.0,4336.698943609742,2027.8478047349627,983.1540138858678,838.2004533522993,1932.4262193739214,1033.1165264807541,863.1410126312023,2034.4900414943932,4158,0.5751184834123223,0.18663753269612066,4220,634.8496654033661
