severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,0.0,0.0,752.7139950280354,649.0561968480802,1437.1603702863313,805.6784114912663,718.0027855099171,1533.1177384662928,4159,0.6526066350710901,0.18663753269612066,4220,280.66496109962463
8.0,1096.029196691402,725.261187490397,752.7767298682191,658.1961447949825,1422.8139440727768,804.2183508058519,719.0027816357875,1519.6739781940073,4158,0.6424170616113745,0.18663753269612066,4220,459.548043012619
